,tucaseid,erbmi,erincome,ertpreat,ertseat,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eusnap,eugenhth,eugroshp,euhgt,euinclvl,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,bmi_class
19804,20151009151874,37.8,1.0,20.0,,2.0,1.0,2.0,2.0,,1.0,5.0,1.0,2.0,2.0,4.0,2.0,61,6,,,2.0,1.0,,,,200,2
19805,20151009151875,38.4,1.0,,,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,64,6,1.0,2.0,1.0,1.0,1.0,4.0,2.0,224,2
19806,20151009151877,28.4,1.0,85.0,,,1.0,2.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,73,6,1.0,2.0,1.0,2.0,,,2.0,215,1
19807,20151009151880,22.6,1.0,65.0,,,2.0,2.0,2.0,,1.0,10.0,2.0,1.0,2.0,1.0,1.0,66,6,1.0,2.0,1.0,,1.0,4.0,2.0,140,1
19808,20151009151884,35.0,1.0,80.0,150.0,,2.0,1.0,1.0,10.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,68,6,2.0,2.0,1.0,,2.0,2.0,,230,2
19809,20151009151885,42.1,1.0,120.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,62,7,1.0,2.0,1.0,,1.0,3.0,2.0,230,2
19810,20151009151890,28.5,1.0,75.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,3.0,72,6,1.0,2.0,3.0,1.0,3.0,1.0,1.0,210,1
19811,20151009151891,18.9,1.0,40.0,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,64,7,1.0,2.0,1.0,,2.0,,2.0,110,1
19812,20151009151893,39.9,1.0,30.0,50.0,,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,69,6,,,2.0,,,,,270,2
19813,20151009151894,28.2,5.0,10.0,30.0,1.0,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,,1.0,67,6,,,2.0,1.0,1.0,1.0,,180,1
19814,20151009151904,25.0,1.0,170.0,,,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,75,7,1.0,2.0,1.0,2.0,5.0,5.0,2.0,200,1
19815,20151009151909,28.3,3.0,60.0,60.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,3.0,1.0,62,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,155,1
19816,20151009151912,29.3,1.0,30.0,120.0,1.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,2.0,3.0,71,6,,,2.0,1.0,2.0,1.0,,210,1
19817,20151009151913,25.8,3.0,50.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,69,7,,,2.0,2.0,,,,175,1
19818,20151009151919,42.9,5.0,50.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,,,2.0,1.0,4.0,1.0,64,6,1.0,2.0,1.0,1.0,1.0,1.0,2.0,250,2
19820,20151009151922,22.3,1.0,35.0,27.0,,2.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,2.0,71,6,,,2.0,,,,,160,1
19821,20151009151925,31.9,1.0,60.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,3.0,1.0,72,6,,,2.0,2.0,2.0,3.0,,235,2
19822,20151009151928,30.1,1.0,105.0,,,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,67,6,1.0,2.0,1.0,,,,2.0,192,2
19823,20151009151929,27.1,1.0,45.0,5.0,,2.0,1.0,1.0,7.0,2.0,,,1.0,2.0,2.0,2.0,65,6,,,2.0,,,,,163,1
19824,20151009151930,35.4,3.0,90.0,,,2.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,63,6,1.0,2.0,1.0,,1.0,2.0,2.0,200,2
19825,20151009151932,38.6,1.0,,60.0,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,64,6,1.0,2.0,1.0,1.0,5.0,1.0,2.0,225,2
19826,20151009151933,21.4,1.0,60.0,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,69,6,,,2.0,1.0,,,,145,1
19827,20151009151945,32.0,5.0,150.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,60,6,1.0,2.0,1.0,2.0,,,2.0,164,2
19828,20151009151946,29.3,1.0,70.0,,,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,62,6,1.0,2.0,1.0,,5.0,3.0,2.0,160,1
19829,20151009151952,32.3,1.0,30.0,,,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,69,6,,,2.0,,1.0,1.0,,219,2
19830,20151009151956,28.1,3.0,50.0,12.0,2.0,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,4.0,2.0,60,6,,,2.0,1.0,,,,144,1
19831,20151009151957,34.1,1.0,105.0,,,1.0,2.0,1.0,3.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,65,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,205,2
19832,20151009151960,32.1,1.0,51.0,,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,71,6,1.0,2.0,3.0,1.0,,,2.0,230,2
19833,20151009151961,29.7,1.0,150.0,5.0,,1.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,73,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,225,1
19834,20151009151965,30.9,1.0,6.0,,,2.0,2.0,1.0,9.0,2.0,,,1.0,2.0,2.0,1.0,64,6,1.0,2.0,1.0,,2.0,1.0,1.0,180,2
19835,20151009151966,40.2,5.0,,,,1.0,,2.0,,2.0,,,1.0,1.0,4.0,1.0,62,6,1.0,2.0,1.0,2.0,2.0,1.0,2.0,220,2
19836,20151009151968,24.4,3.0,45.0,,,2.0,2.0,1.0,5.0,2.0,,,1.0,2.0,2.0,2.0,70,7,,,2.0,,,,,170,1
19837,20151009151971,29.2,2.0,20.0,,,1.0,2.0,2.0,,1.0,5.0,2.0,1.0,2.0,3.0,1.0,63,6,1.0,2.0,1.0,2.0,1.0,3.0,2.0,165,1
19838,20151009151973,25.5,1.0,30.0,15.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,,1.0,72,6,1.0,2.0,3.0,1.0,,,2.0,188,1
19839,20151009151975,25.1,1.0,93.0,,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,3.0,72,6,,,2.0,1.0,1.0,2.0,,185,1
19840,20151009151976,28.4,5.0,75.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,1.0,3.0,1.0,69,6,1.0,2.0,1.0,2.0,2.0,2.0,2.0,192,1
19841,20151009151978,37.6,1.0,20.0,20.0,2.0,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,4.0,1.0,63,6,1.0,2.0,1.0,1.0,2.0,3.0,2.0,212,2
19842,20151009151988,25.7,1.0,75.0,,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,69,6,,,2.0,2.0,1.0,2.0,,174,1
19843,20151009151989,23.9,1.0,50.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,63,7,1.0,2.0,1.0,2.0,1.0,6.0,2.0,135,1
19844,20151009151990,29.2,1.0,30.0,20.0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,63,6,1.0,2.0,1.0,1.0,2.0,4.0,2.0,165,1
19845,20151009151997,30.9,1.0,150.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,,1.0,65,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,186,2
19846,20151009152001,23.8,5.0,33.0,,,2.0,2.0,1.0,4.0,2.0,,,1.0,2.0,3.0,3.0,62,6,2.0,2.0,1.0,,1.0,2.0,,130,1
19847,20151009152006,19.1,3.0,85.0,,2.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,2.0,60,6,,,2.0,1.0,,,,98,1
19848,20151009152014,29.9,1.0,60.0,15.0,,2.0,1.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,64,6,1.0,2.0,1.0,,2.0,2.0,2.0,174,1
19849,20151009152020,25.0,1.0,35.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,75,6,1.0,2.0,1.0,2.0,3.0,3.0,2.0,200,1
19850,20151009152023,25.8,3.0,30.0,30.0,,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,3.0,1.0,69,6,,,2.0,,1.0,2.0,,175,1
19852,20151009152027,28.4,1.0,10.0,,,2.0,2.0,1.0,4.0,2.0,,,1.0,2.0,2.0,2.0,73,6,,,2.0,,,,,215,1
19853,20151009152029,26.6,1.0,105.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,3.0,3.0,66,6,1.0,2.0,3.0,2.0,1.0,2.0,2.0,165,1
19854,20151009152031,21.5,1.0,55.0,,2.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,70,6,,,2.0,1.0,1.0,,,150,1
19855,20151009152037,33.2,5.0,35.0,9.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,4.0,1.0,72,6,1.0,2.0,1.0,2.0,2.0,4.0,2.0,245,2
19856,20151009152038,21.8,5.0,85.0,,,2.0,2.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,65,6,,,2.0,,2.0,1.0,,131,1
19857,20151009152045,27.2,2.0,35.0,,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,71,6,,,2.0,1.0,,,,195,1
19858,20151009152051,38.4,1.0,60.0,60.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,69,6,,,2.0,1.0,,,,260,2
19859,20151009152052,24.4,1.0,90.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,70,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,170,1
19860,20151009152053,49.2,5.0,90.0,,,2.0,2.0,1.0,4.0,2.0,,,1.0,2.0,4.0,1.0,66,6,1.0,2.0,1.0,,1.0,2.0,2.0,305,2
19861,20151009152056,30.9,1.0,34.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,64,7,1.0,2.0,1.0,1.0,3.0,3.0,1.0,180,2
19862,20151009152063,32.5,1.0,60.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,5.0,2.0,69,6,1.0,2.0,3.0,,,,2.0,220,2
19863,20151009152067,29.9,2.0,80.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,2.0,3.0,1.0,66,6,1.0,2.0,1.0,,1.0,1.0,1.0,185,1
19864,20151009152078,35.2,1.0,15.0,30.0,,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,70,6,1.0,2.0,1.0,,1.0,2.0,2.0,245,2
19865,20151009152079,20.6,1.0,10.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,5.0,2.0,75,7,,,2.0,2.0,,,,165,1
19866,20151009152092,25.7,5.0,60.0,,,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,74,6,1.0,2.0,1.0,2.0,1.0,6.0,2.0,200,1
19867,20151009152105,24.0,1.0,110.0,,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,64,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,140,1
19868,20151009152108,27.3,1.0,90.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,70,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,190,1
19869,20151009152109,27.9,1.0,130.0,30.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,4.0,3.0,71,6,,,2.0,1.0,,,,200,1
19870,20151009152111,28.3,1.0,60.0,,,1.0,2.0,1.0,1.0,2.0,,,3.0,2.0,4.0,2.0,62,6,1.0,2.0,1.0,2.0,,,2.0,155,1
19871,20151009152112,22.7,1.0,90.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,61,7,1.0,2.0,1.0,2.0,,,2.0,120,1
19872,20151009152115,27.5,5.0,90.0,10.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,4.0,2.0,71,6,,,2.0,2.0,,,,197,1
19873,20151009152116,23.6,1.0,10.0,495.0,2.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,68,7,,,2.0,1.0,,,,155,1
19874,20151009152117,29.3,1.0,75.0,8.0,1.0,1.0,1.0,2.0,,1.0,14.0,2.0,1.0,2.0,3.0,1.0,71,6,2.0,2.0,1.0,1.0,1.0,5.0,,210,1
19875,20151009152122,24.8,1.0,80.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,73,6,,,2.0,2.0,,,,188,1
19876,20151009152123,29.8,1.0,,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,5.0,1.0,72,7,2.0,1.0,1.0,2.0,2.0,2.0,,220,1
19877,20151009152124,29.7,2.0,120.0,10.0,,2.0,1.0,1.0,3.0,1.0,7.0,1.0,3.0,2.0,4.0,1.0,70,6,1.0,2.0,1.0,,2.0,1.0,2.0,207,1
19878,20151009152129,23.0,1.0,75.0,,,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,62,6,2.0,2.0,1.0,2.0,1.0,6.0,,126,1
19879,20151009152132,25.6,1.0,35.0,505.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,62,6,1.0,2.0,1.0,1.0,1.0,1.0,2.0,140,1
19881,20151009152141,33.9,1.0,90.0,,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,66,6,2.0,2.0,1.0,,,,,210,2
19882,20151009152142,21.3,1.0,60.0,20.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,2.0,63,6,,,2.0,2.0,,,,120,1
19883,20151009152159,26.3,1.0,15.0,15.0,,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,74,6,1.0,2.0,3.0,2.0,1.0,3.0,2.0,205,1
19884,20151009152163,25.8,1.0,180.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,71,6,,,2.0,2.0,,,,185,1
19885,20151009152165,22.0,1.0,50.0,15.0,,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,68,6,1.0,2.0,1.0,,1.0,2.0,2.0,145,1
19886,20151009152167,26.4,5.0,60.0,,,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,2.0,5.0,1.0,61,6,1.0,2.0,1.0,2.0,5.0,2.0,2.0,140,1
19888,20151009152183,17.9,1.0,120.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,62,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,98,1
19889,20151009152185,28.1,1.0,50.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,68,6,2.0,2.0,1.0,2.0,2.0,4.0,,185,1
19890,20151009152190,40.7,5.0,60.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,5.0,3.0,67,6,,,2.0,,5.0,3.0,,260,2
19891,20151009152200,30.1,5.0,35.0,15.0,,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,63,6,2.0,2.0,1.0,,,,,170,2
19892,20151009152202,29.2,1.0,45.0,5.0,,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,72,6,1.0,2.0,1.0,,1.0,2.0,2.0,215,1
19893,20151009152203,32.1,1.0,30.0,20.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,4.0,2.0,71,6,,,2.0,2.0,,,,230,2
19894,20151009152210,22.0,1.0,75.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,1.0,3.0,68,6,1.0,2.0,3.0,,1.0,2.0,1.0,145,1
19895,20151009152211,18.0,,60.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,64,6,,,2.0,2.0,,,,105,1
19896,20151009152212,26.5,1.0,30.0,50.0,,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,71,6,1.0,2.0,1.0,,1.0,3.0,2.0,190,1
19898,20151009152215,24.4,1.0,60.0,690.0,,2.0,1.0,1.0,5.0,2.0,,,1.0,2.0,1.0,1.0,70,6,1.0,2.0,1.0,,1.0,1.0,2.0,170,1
19899,20151009152218,25.6,1.0,90.0,60.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,62,6,1.0,2.0,1.0,1.0,2.0,1.0,2.0,140,1
19900,20151009152220,26.5,2.0,,30.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,67,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,169,1
19901,20151009152225,24.3,1.0,120.0,30.0,,1.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,68,6,2.0,2.0,3.0,2.0,,,,160,1
19902,20151009152227,27.0,1.0,50.0,345.0,,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,73,6,,,2.0,2.0,,,,205,1
19903,20151009152234,34.0,1.0,75.0,30.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,3.0,1.0,61,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,180,2
19904,20151009152236,32.1,1.0,160.0,25.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,71,6,,,2.0,1.0,,,,230,2
19905,20151009152244,29.2,1.0,15.0,15.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,64,6,1.0,2.0,1.0,,,,2.0,170,1
19906,20151009152245,26.6,1.0,10.0,12.0,,1.0,1.0,1.0,21.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,68,6,,,2.0,2.0,1.0,3.0,,175,1
19907,20151009152246,26.6,1.0,90.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,63,6,,,2.0,,,,,150,1
19908,20151009152249,23.8,5.0,135.0,,,2.0,2.0,1.0,9.0,2.0,,,1.0,2.0,3.0,1.0,62,7,1.0,2.0,1.0,,1.0,,2.0,130,1
19909,20151009152252,30.0,1.0,75.0,,1.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,75,6,1.0,2.0,1.0,1.0,,,2.0,240,1
19910,20151009152254,46.1,5.0,35.0,15.0,2.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,5.0,1.0,61,6,1.0,2.0,1.0,1.0,2.0,1.0,2.0,244,2
19911,20151009152255,25.8,1.0,90.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,2.0,66,6,1.0,2.0,1.0,2.0,,,2.0,160,1
19912,20151009152256,21.7,5.0,60.0,20.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,72,6,1.0,2.0,1.0,1.0,1.0,2.0,2.0,160,1
19913,20151009152258,31.9,1.0,35.0,20.0,,2.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,72,7,1.0,2.0,3.0,,1.0,2.0,2.0,235,2
19914,20151009152259,30.1,1.0,90.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,63,6,2.0,2.0,1.0,2.0,1.0,6.0,,170,2
19915,20151009152263,27.8,1.0,,90.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,66,6,,,2.0,2.0,,,,172,1
19916,20151009152264,21.8,5.0,,30.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,3.0,2.0,73,6,,,2.0,2.0,,,,165,1
19917,20151009152267,23.4,5.0,20.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,66,6,,,2.0,2.0,,,,145,1
19918,20151009152268,23.0,5.0,120.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,3.0,1.0,70,6,,,2.0,1.0,2.0,5.0,,160,1
19919,20151009152273,29.8,5.0,90.0,,,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,72,6,1.0,2.0,3.0,,,,2.0,220,1
19920,20151009152278,21.1,3.0,95.0,,,2.0,2.0,1.0,4.0,2.0,,,1.0,2.0,1.0,2.0,73,6,,,2.0,,,,,160,1
19921,20151009152284,24.0,1.0,60.0,15.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,64,6,1.0,2.0,1.0,2.0,2.0,,2.0,140,1
19922,20151009152296,21.1,1.0,95.0,4.0,,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,67,6,1.0,2.0,1.0,2.0,,,2.0,135,1
19923,20151009152297,27.0,1.0,95.0,,,2.0,2.0,2.0,,1.0,3.0,2.0,1.0,2.0,3.0,1.0,66,6,1.0,2.0,1.0,,2.0,2.0,2.0,167,1
19924,20151009152298,23.0,1.0,,,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,70,6,1.0,2.0,1.0,,1.0,2.0,2.0,160,1
19925,20151009152300,51.2,5.0,30.0,,,2.0,2.0,2.0,,2.0,,,1.0,1.0,4.0,1.0,63,6,1.0,2.0,1.0,,2.0,1.0,2.0,289,2
19926,20151009152301,19.5,5.0,20.0,20.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,5.0,1.0,66,6,1.0,2.0,1.0,1.0,2.0,2.0,1.0,121,1
19927,20151009152302,18.5,1.0,80.0,40.0,,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,69,7,1.0,2.0,1.0,2.0,1.0,2.0,2.0,125,1
19928,20151009152304,32.7,1.0,150.0,30.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,68,6,1.0,2.0,3.0,2.0,,,2.0,215,2
19929,20151009152313,16.3,1.0,30.0,10.0,,2.0,1.0,1.0,7.0,2.0,,,1.0,2.0,1.0,2.0,65,6,,,2.0,,,,,98,1
19930,20151009152318,22.9,5.0,135.0,,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,57,6,1.0,2.0,1.0,1.0,1.0,1.0,2.0,106,1
19931,20151009152319,36.8,1.0,,,2.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,67,6,1.0,2.0,3.0,1.0,,,2.0,235,2
19932,20151009152321,29.0,2.0,60.0,30.0,,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,66,6,1.0,2.0,3.0,,2.0,4.0,2.0,180,1
19933,20151009152323,36.9,5.0,,15.0,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,64,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,215,2
19934,20151009152325,20.4,4.0,15.0,15.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,2.0,3.0,2.0,73,7,,,2.0,,,,,155,1
19935,20151009152339,27.5,3.0,50.0,,,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,64,7,1.0,2.0,1.0,,2.0,2.0,2.0,160,1
19936,20151009152340,26.8,1.0,30.0,20.0,2.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,65,7,1.0,2.0,1.0,1.0,1.0,2.0,2.0,161,1
19937,20151009152343,19.5,5.0,35.0,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,63,6,1.0,2.0,1.0,,3.0,6.0,1.0,110,1
19938,20151009152344,29.5,5.0,60.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,2.0,1.0,74,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,230,1
19939,20151009152345,26.6,2.0,240.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,3.0,69,6,,,2.0,2.0,1.0,5.0,,180,1
19940,20151009152348,39.6,5.0,20.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,73,6,2.0,2.0,1.0,2.0,1.0,,,300,2
19941,20151009152350,28.9,1.0,85.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,74,6,1.0,2.0,1.0,1.0,2.0,1.0,2.0,225,1
19942,20151009152351,29.5,2.0,60.0,60.0,,2.0,1.0,1.0,5.0,2.0,,,1.0,2.0,2.0,3.0,69,6,,,2.0,,1.0,2.0,,200,1
19943,20151009152357,33.9,5.0,60.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,72,7,1.0,2.0,1.0,,1.0,2.0,2.0,250,2
